 -100000.000,309.180889
  -99999.000,314.133847
  -99998.000,318.615642
  -99997.000,322.137197
  -99996.000,324.316279
  -99995.000,324.874757
  -99994.000,323.686061
  -99993.000,320.918637
  -99992.000,316.814280
  -99991.000,311.805378
  -99990.000,306.475285
  -99989.000,301.301885
  -99988.000,296.882105
  -99987.000,293.624807
  -99986.000,291.892638
  -99985.000,291.836692
  -99984.000,293.472507
  -99983.000,296.651701
  -99982.000,301.016285
  -99981.000,306.152840
  -99980.000,311.482991
  -99979.000,316.440090
  -99978.000,320.442379
  -99977.000,323.095074
  -99976.000,324.048893
  -99975.000,323.298857
  -99974.000,320.914197
  -99973.000,317.278689
  -99972.000,312.779138
  -99971.000,308.059295
  -99970.000,303.578405
  -99969.000,299.856683
  -99968.000,297.290367
  -99967.000,296.037809
  -99966.000,296.231821
  -99965.000,297.744044
  -99964.000,300.353133
  -99963.000,303.652292
  -99962.000,307.288808
  -99961.000,310.715061
  -99960.000,313.552894
  -99959.000,315.473648
  -99958.000,316.217478
  -99957.000,315.752996
  -99956.000,314.239604
  -99955.000,311.880707
  -99954.000,309.067825
  -99953.000,306.301177
  -99952.000,303.871922
  -99951.000,302.266368
  -99950.000,301.693674
  -99949.000,302.249008
  -99948.000,303.887490
  -99947.000,306.431399
  -99946.000,309.452987
  -99945.000,312.527990
  -99944.000,315.248373
  -99943.000,316.970878
  -99942.000,317.529495
  -99941.000,316.661010
  -99940.000,314.363595
  -99939.000,310.927048
  -99938.000,306.765900
  -99937.000,302.278655
  -99936.000,298.213595
  -99935.000,294.998093
  -99934.000,293.110003
  -99933.000,292.907660
  -99932.000,294.506575
  -99931.000,297.827674
  -99930.000,302.665749
  -99929.000,308.604579
  -99928.000,314.937509
  -99927.000,321.127552
  -99926.000,326.351787
  -99925.000,329.944143
  -99924.000,331.472150
  -99923.000,330.589683
  -99922.000,327.243845
  -99921.000,321.826738
  -99920.000,314.812725
  -99919.000,306.887979
  -99918.000,299.025633
  -99917.000,291.940448
  -99916.000,286.412305
  -99915.000,283.100919
  -99914.000,282.352144
  -99913.000,284.257337
  -99912.000,288.849162
  -99911.000,295.634552
  -99910.000,304.023525
  -99909.000,313.320727
  -99908.000,322.406169
  -99907.000,330.402854
  -99906.000,336.402495
  -99905.000,339.670198
  -99904.000,339.809416
  -99903.000,336.902852
  -99902.000,331.119218
  -99901.000,323.212615
  -99900.000,314.059365
  -99899.000,304.547675
  -99898.000,295.674796
  -99897.000,288.303361
  -99896.000,282.997717
  -99895.000,280.262608
  -99894.000,280.306090
  -99893.000,283.007466
  -99892.000,288.182766
  -99891.000,295.293910
  -99890.000,303.685602
  -99889.000,312.579593
  -99888.000,321.127456
  -99887.000,328.469005
  -99886.000,333.909103
  -99885.000,336.959152
  -99884.000,337.311187
  -99883.000,335.067565
  -99882.000,330.503160
  -99881.000,324.137555
  -99880.000,316.663984
  -99879.000,308.863881
  -99878.000,301.400769
  -99877.000,294.979060
  -99876.000,290.096847
  -99875.000,287.066288
  -99874.000,286.102283
  -99873.000,287.175684
  -99872.000,290.095257
  -99871.000,294.519203
  -99870.000,300.018419
  -99869.000,305.975633
  -99868.000,311.884453
  -99867.000,317.136737
  -99866.000,321.271829
  -99865.000,323.963528
  -99864.000,325.053061
  -99863.000,324.570334
  -99862.000,322.704317
  -99861.000,319.798879
  -99860.000,316.224180
  -99859.000,312.414465
  -99858.000,308.753451
  -99857.000,305.531436
  -99856.000,302.947426
  -99855.000,301.114940
  -99854.000,300.015015
  -99853.000,299.556738
  -99852.000,299.641852
  -99851.000,300.066425
  -99850.000,300.695648
  -99849.000,301.407090
  -99848.000,302.152407
  -99847.000,302.852107
  -99846.000,303.656052
  -99845.000,304.543764
  -99844.000,305.669868
  -99843.000,307.144516
  -99842.000,308.997399
  -99841.000,311.227904
  -99840.000,313.783670
  -99839.000,316.475845
  -99838.000,319.011454
  -99837.000,321.185491
  -99836.000,322.532071
  -99835.000,322.792810
  -99834.000,321.748257
  -99833.000,319.247909
  -99832.000,315.345646
  -99831.000,310.357560
  -99830.000,304.598710
  -99829.000,298.645720
  -99828.000,293.171561
  -99827.000,288.687434
  -99826.000,285.822211
  -99825.000,284.984196
  -99824.000,286.409003
  -99823.000,290.134654
  -99822.000,296.088244
  -99821.000,303.714144
  -99820.000,312.470151
  -99819.000,321.609569
  -99818.000,330.034480
  -99817.000,336.996171
  -99816.000,341.598202
  -99815.000,343.148602
  -99814.000,341.424066
  -99813.000,336.534017
  -99812.000,328.748252
  -99811.000,319.044574
  -99810.000,308.247542
  -99809.000,297.464938
  -99808.000,287.784495
  -99807.000,280.141654
  -99806.000,275.172984
  -99805.000,273.468242
  -99804.000,275.182508
  -99803.000,280.185259
  -99802.000,288.254508
  -99801.000,298.608401
  -99800.000,310.390398
  -99799.000,322.481637
  -99798.000,333.672294
  -99797.000,342.710864
  -99796.000,348.710506
  -99795.000,350.912354
  -99794.000,349.054628
  -99793.000,343.434999
  -99792.000,334.663511
  -99791.000,323.694580
  -99790.000,311.761575
  -99789.000,300.056679
  -99788.000,289.600687
  -99787.000,281.477102
  -99786.000,276.199675
  -99785.000,274.195136
  -99784.000,275.580002
  -99783.000,280.117845
  -99782.000,287.360134
  -99781.000,296.645296
  -99780.000,307.074226
  -99779.000,317.546336
  -99778.000,327.187305
  -99777.000,334.890561
  -99776.000,340.004682
  -99775.000,342.118636
  -99774.000,341.081829
  -99773.000,337.134712
  -99772.000,330.941393
  -99771.000,323.066025
  -99770.000,314.479975
  -99769.000,305.993228
  -99768.000,298.278082
